split,feature,macro_f1,balanced_accuracy,f1_drop
2,SCALED_VARIANCE_MINOR,0.7607142857142857,0.7867965367965368,0.13318815331010458
2,SCALED_RADIUS_OF_GYRATION,0.8252032520325203,0.8252164502164502,0.06869918699186994
2,SKEWNESS_ABOUT_MAJOR,0.7327451997924235,0.7326298701298701,0.1611572392319668
2,SKEWNESS_ABOUT_MINOR,0.8424996600027199,0.847943722943723,0.05140277902167034
2,KURTOSIS_ABOUT_MAJOR,0.8696023270423074,0.8712121212121212,0.024300111982082817
2,KURTOSIS_ABOUT_MINOR,0.8105486096877776,0.8133116883116883,0.08335382933661262
2,HOLLOWS_RATIO,0.6681818181818182,0.6751623376623377,0.22572062084257205
3,COMPACTNESS,0.750520448386302,0.7559523809523809,0.07065559778974417
3,CIRCULARITY,0.6775863025863026,0.6856060606060606,0.14358974358974363
3,DISTANCE_CIRCULARITY,0.7313848385656896,0.7445887445887446,0.08979120761035664
3,RADIUS_RATIO,0.6426767676767676,0.635551948051948,0.1784992784992786
3,PR.AXIS_ASPECT_RATIO,0.7574695121951219,0.7564935064935064,0.0637065339809243
3,MAX.LENGTH_ASPECT_RATIO,0.7998338870431894,0.8024891774891775,0.021342159132856864
3,SCATTER_RATIO,0.677016129032258,0.6942099567099567,0.14415991714378817
3,ELONGATEDNESS,0.687466577540107,0.688961038961039,0.13370946863593924
3,PR.AXIS_RECTANGULARITY,0.7937355960611774,0.7871212121212121,0.027440450114868842
3,MAX.LENGTH_RECTANGULARITY,0.7539415766306523,0.7673160173160173,0.06723446954539392
3,SCALED_VARIANCE_MAJOR,0.8050574130361365,0.8127705627705628,0.01611863313990969
3,SCALED_VARIANCE_MINOR,0.6771142743588671,0.6953463203463204,0.14406177181717916
3,SCALED_RADIUS_OF_GYRATION,0.7679955703211516,0.7604978354978356,0.053180475854894604
3,SKEWNESS_ABOUT_MAJOR,0.7339678178963893,0.7320887445887445,0.08720822827965691
3,SKEWNESS_ABOUT_MINOR,0.844823277887941,0.847943722943723,-0.023647231711894756
3,KURTOSIS_ABOUT_MAJOR,0.7790845429080724,0.788961038961039,0.04209150326797384
3,KURTOSIS_ABOUT_MINOR,0.7330137700241386,0.7537878787878788,0.08816227615190764
3,HOLLOWS_RATIO,0.5766986135071241,0.5814935064935065,0.24447743266892208
4,COMPACTNESS,0.7134126984126984,0.7267316017316017,0.11527218259776395
4,CIRCULARITY,0.8037605145967344,0.8068181818181818,0.024924366413727972
4,DISTANCE_CIRCULARITY,0.7636192987412499,0.7721861471861472,0.06506558226921244
4,RADIUS_RATIO,0.6581108533120478,0.6495670995670995,0.17057402769841457
4,PR.AXIS_ASPECT_RATIO,0.6364946579232293,0.6259199134199134,0.192190223087233
4,MAX.LENGTH_ASPECT_RATIO,0.8505352528608343,0.8522727272727273,-0.021850371850371975
4,SCATTER_RATIO,0.707213190034461,0.7238636363636364,0.1214716909760013
4,ELONGATEDNESS,0.6224587540569779,0.638095238095238,0.2062261269534844
4,PR.AXIS_RECTANGULARITY,0.7185829842553806,0.7096861471861472,0.11010189675508175
4,MAX.LENGTH_RECTANGULARITY,0.753310276679842,0.759090909090909,0.07537460433062038
4,SCALED_VARIANCE_MAJOR,0.7942934578972347,0.7931818181818181,0.034391423113227626
4,SCALED_VARIANCE_MINOR,0.7054199816401469,0.7244588744588745,0.12326489937031548
4,SCALED_RADIUS_OF_GYRATION,0.7614157762413576,0.7579545454545454,0.06726910476910475
4,SKEWNESS_ABOUT_MAJOR,0.7480730651462357,0.7415043290043289,0.08061181586422661
4,SKEWNESS_ABOUT_MINOR,0.8044424567680382,0.8056818181818182,0.024242424242424176
4,KURTOSIS_ABOUT_MAJOR,0.7896921193861219,0.7931818181818181,0.0389927616243404
4,KURTOSIS_ABOUT_MINOR,0.6841291235187359,0.6887445887445888,0.14455575749172644
4,HOLLOWS_RATIO,0.6589618100128369,0.6751082251082251,0.1697230709976254
5,COMPACTNESS,0.76875,0.771590909090909,0.058137649195640906
5,CIRCULARITY,0.7320010663095768,0.7375,0.09488658288606411
5,DISTANCE_CIRCULARITY,0.7044608110493685,0.7369588744588744,0.12242683814627242
5,RADIUS_RATIO,0.635481200349761,0.6308441558441559,0.19140644884587998
5,PR.AXIS_ASPECT_RATIO,0.7408971471471473,0.7342532467532468,0.08599050204849368
5,MAX.LENGTH_ASPECT_RATIO,0.8131293793314699,0.816504329004329,0.013758269864171058
5,SCATTER_RATIO,0.735985985985986,0.7352272727272727,0.09090166320965498
5,ELONGATEDNESS,0.7285200569780426,0.7238636363636364,0.09836759221759839
5,PR.AXIS_RECTANGULARITY,0.7267885532591415,0.7238636363636364,0.10009909593649946
5,MAX.LENGTH_RECTANGULARITY,0.689110237118103,0.7113636363636364,0.1377774120775379
5,SCALED_VARIANCE_MAJOR,0.7689876338132151,0.771590909090909,0.05790001538242584
5,SCALED_VARIANCE_MINOR,0.7238636363636364,0.7375,0.10302401283200457
5,SCALED_RADIUS_OF_GYRATION,0.7387241386106956,0.7352272727272727,0.08816351058494531
5,SKEWNESS_ABOUT_MAJOR,0.7355817940924325,0.7341991341991342,0.09130585510320843
5,SKEWNESS_ABOUT_MINOR,0.8365979706308692,0.8409090909090909,-0.009710321435228209
5,KURTOSIS_ABOUT_MAJOR,0.8269200830306175,0.8284090909090909,-3.243383497653074e-05
5,KURTOSIS_ABOUT_MINOR,0.7360989235163042,0.7364177489177488,0.09078872567933671
5,HOLLOWS_RATIO,0.6033110229538801,0.6319805194805195,0.2235766262417609
6,COMPACTNESS,0.7211583924349881,0.7283549783549783,0.15876953704501306
6,CIRCULARITY,0.8280732860520095,0.8333333333333333,0.05185464342799173
6,DISTANCE_CIRCULARITY,0.7358660165969135,0.7505411255411256,0.14406191288308767
6,RADIUS_RATIO,0.5764709739464942,0.5691558441558442,0.30345695553350704
6,PR.AXIS_ASPECT_RATIO,0.77650324743348,0.7765151515151515,0.10342468204652122
6,MAX.LENGTH_ASPECT_RATIO,0.8451754385964911,0.844047619047619,0.03475249088351007
6,SCATTER_RATIO,0.7511434217955958,0.7589285714285714,0.1287845076844054
6,ELONGATEDNESS,0.6607877512856475,0.6737554112554112,0.21914017819435372
6,PR.AXIS_RECTANGULARITY,0.7407917992223401,0.7357142857142858,0.13913613025766114
6,MAX.LENGTH_RECTANGULARITY,0.778222575704018,0.7845238095238095,0.10170535377598322
6,SCALED_VARIANCE_MAJOR,0.8326709062003179,0.8315476190476191,0.047257023279683286
6,SCALED_VARIANCE_MINOR,0.7781661989128329,0.785064935064935,0.10176173056716831
6,SCALED_RADIUS_OF_GYRATION,0.7589462743278099,0.7463744588744589,0.12098165515219128
6,SKEWNESS_ABOUT_MAJOR,0.6424229698369543,0.6457792207792208,0.23750495964304685
6,SKEWNESS_ABOUT_MINOR,0.8450390189520625,0.8446428571428573,0.034888910527938743
6,KURTOSIS_ABOUT_MAJOR,0.8542048054919908,0.8565476190476191,0.025723123988010355
6,KURTOSIS_ABOUT_MINOR,0.7637877007442224,0.7612012987012987,0.11614022873577878
6,HOLLOWS_RATIO,0.5727285489667565,0.5874999999999999,0.3071993805132447
7,COMPACTNESS,0.8386384616240142,0.8451839826839826,-0.004963079035588236
7,CIRCULARITY,0.6429260935143288,0.6541125541125541,0.19074928907409716
7,DISTANCE_CIRCULARITY,0.8386384616240142,0.8451839826839826,-0.004963079035588236
7,RADIUS_RATIO,0.7087855297157624,0.7015151515151514,0.12488985287266363
7,PR.AXIS_ASPECT_RATIO,0.7386452241715399,0.7423160173160173,0.09503015841688611
7,MAX.LENGTH_ASPECT_RATIO,0.8443181818181819,0.8445887445887446,-0.010642799229755862
7,SCATTER_RATIO,0.8024132730015083,0.8089285714285714,0.031262109586917664
7,ELONGATEDNESS,0.783275969962453,0.7821428571428573,0.05039941262597303
7,PR.AXIS_RECTANGULARITY,0.8549588256355174,0.8547619047619048,-0.0212834430470914
7,MAX.LENGTH_RECTANGULARITY,0.8028728848762349,0.8064935064935066,0.030802497712191124
7,SCALED_VARIANCE_MAJOR,0.8575562034864361,0.8564935064935065,-0.023880820898010136
7,SCALED_VARIANCE_MINOR,0.6663651684069106,0.7017316017316018,0.16731021418151537
7,SCALED_RADIUS_OF_GYRATION,0.8806362144847523,0.8797077922077922,-0.04696083189632627
7,SKEWNESS_ABOUT_MAJOR,0.7249758033294618,0.7271103896103897,0.10869957925896423
7,SKEWNESS_ABOUT_MINOR,0.8457944832944833,0.8445887445887446,-0.012119100706057262
7,KURTOSIS_ABOUT_MAJOR,0.8576754385964912,0.8559523809523809,-0.024000056008065207
7,KURTOSIS_ABOUT_MINOR,0.7449936822759122,0.7396103896103896,0.08868170031251377
7,HOLLOWS_RATIO,0.6292128603104212,0.6443181818181818,0.20446252227800477
8,COMPACTNESS,0.7425768006627507,0.7624458874458875,0.09706966398371408
8,CIRCULARITY,0.7419125589857297,0.7499458874458875,0.09773390566073503
8,DISTANCE_CIRCULARITY,0.7667542774685632,0.7856601731601731,0.07289218717790158
8,RADIUS_RATIO,0.8028232729982465,0.7974025974025973,0.036823191648218234
8,PR.AXIS_ASPECT_RATIO,0.7009466320176818,0.7033008658008658,0.13869983262878294
8,MAX.LENGTH_ASPECT_RATIO,0.8400029019341456,0.844047619047619,-0.00035643728768086635
8,SCATTER_RATIO,0.7843552024683045,0.785064935064935,0.05529126217816027
8,ELONGATEDNESS,0.7452244307577454,0.7469696969696971,0.09442203388871939
8,PR.AXIS_RECTANGULARITY,0.8104908657234238,0.8088744588744589,0.029155598923040982
8,MAX.LENGTH_RECTANGULARITY,0.8155624568668047,0.8213744588744589,0.02408400777966002
8,SCALED_VARIANCE_MAJOR,0.8284942447733146,0.8326839826839827,0.011152219873150182
8,SCALED_VARIANCE_MINOR,0.7239486703772419,0.7380411255411254,0.11569779426922289
8,SCALED_RADIUS_OF_GYRATION,0.7507027286439052,0.7606601731601732,0.08894373600255956
8,SKEWNESS_ABOUT_MAJOR,0.8204783021856192,0.8219155844155843,0.019168162460845517
8,SKEWNESS_ABOUT_MINOR,0.828424090051997,0.8332792207792208,0.011222374594467732
8,KURTOSIS_ABOUT_MAJOR,0.8798112456649042,0.8808982683982685,-0.040164781018439455
8,KURTOSIS_ABOUT_MINOR,0.7118607689922642,0.7158549783549784,0.1277856956542005
8,HOLLOWS_RATIO,0.6754788961038961,0.6902597402597402,0.16416756854256864
9,COMPACTNESS,0.7434284707540522,0.7570346320346321,0.0800071045107914
9,CIRCULARITY,0.6942781473269278,0.6975108225108225,0.12915742793791574
9,DISTANCE_CIRCULARITY,0.7075642654844059,0.7483766233766234,0.11587130978043769
9,RADIUS_RATIO,0.7234926594751375,0.7152255639097744,0.09994291578970604
9,PR.AXIS_ASPECT_RATIO,0.7576251630137052,0.7575757575757576,0.06581041225113837
9,MAX.LENGTH_ASPECT_RATIO,0.833184500002424,0.8376623376623377,-0.009748924737580489
9,SCATTER_RATIO,0.813839615668884,0.8138528138528138,0.009595959595959602
9,ELONGATEDNESS,0.7544408294408294,0.7500284802916382,0.06899474582401421
9,PR.AXIS_RECTANGULARITY,0.74,0.7348484848484849,0.08343557526484358
9,MAX.LENGTH_RECTANGULARITY,0.7770483679133078,0.7887901572112098,0.046387207351535786
9,SCALED_VARIANCE_MAJOR,0.7749595620256314,0.7781385281385281,0.048476013239212135
9,SCALED_VARIANCE_MINOR,0.6993024132730015,0.6969696969696969,0.1241331619918421
9,SCALED_RADIUS_OF_GYRATION,0.8470368327511184,0.8461494645705172,-0.02360125748627484
9,SKEWNESS_ABOUT_MAJOR,0.7133227348829381,0.7074504442925496,0.1101128403819055
9,SKEWNESS_ABOUT_MINOR,0.8448523698523698,0.8495670995670995,-0.02141679458752621
9,KURTOSIS_ABOUT_MAJOR,0.8334887334887334,0.837121212121212,-0.010053158223889858
9,KURTOSIS_ABOUT_MINOR,0.7769387236206458,0.777967646388699,0.04649685164419781
9,HOLLOWS_RATIO,0.6167703619909501,0.6558441558441559,0.20666521327389342
10,COMPACTNESS,0.7521581043157126,0.7570346320346321,0.10823150607389787
10,CIRCULARITY,0.8113340765514678,0.8133116883116883,0.04905553383814265
10,DISTANCE_CIRCULARITY,0.7007878250114274,0.722943722943723,0.15960178537818304
10,RADIUS_RATIO,0.7166955416955417,0.7173701298701299,0.14369406869406876
10,PR.AXIS_ASPECT_RATIO,0.8192543272330506,0.8149350649350648,0.0411352831565599
10,MAX.LENGTH_ASPECT_RATIO,0.8347222222222223,0.8382034632034632,0.025667388167388228
10,SCATTER_RATIO,0.7570695970695971,0.7537337662337662,0.10332001332001339
10,ELONGATEDNESS,0.739094087247302,0.7384199134199134,0.12129552314230851
10,PR.AXIS_RECTANGULARITY,0.7226784476784477,0.7070887445887446,0.1377111627111628
10,MAX.LENGTH_RECTANGULARITY,0.7305555555555556,0.7429112554112554,0.12983405483405486
10,SCALED_VARIANCE_MAJOR,0.8122383922383923,0.8116341991341991,0.048151218151218145
10,SCALED_VARIANCE_MINOR,0.7248114630467571,0.7202380952380952,0.13557814734285334
10,SCALED_RADIUS_OF_GYRATION,0.7728174603174603,0.7638528138528138,0.08757215007215013
