split,repeat,row_index,edge_features,error
32,3,811,1,False
32,3,844,1,False
33,3,22,0,False
33,3,23,0,True
33,3,57,0,False
33,3,59,2,False
33,3,66,2,False
33,3,67,3,False
33,3,74,0,False
33,3,84,1,False
33,3,107,0,False
33,3,117,2,False
33,3,140,4,True
33,3,147,0,False
33,3,157,0,False
33,3,158,1,False
33,3,170,0,True
33,3,203,1,False
33,3,211,1,False
33,3,234,0,False
33,3,235,0,False
33,3,236,1,False
33,3,248,1,False
33,3,251,4,False
33,3,263,2,False
33,3,286,0,False
33,3,289,2,False
33,3,293,1,False
33,3,299,0,False
33,3,333,1,False
33,3,355,0,True
33,3,368,0,False
33,3,376,1,False
33,3,378,3,True
33,3,390,3,False
33,3,393,0,False
33,3,401,1,True
33,3,404,0,False
33,3,414,0,False
33,3,423,0,False
33,3,430,1,False
33,3,437,0,False
33,3,457,0,True
33,3,460,3,False
33,3,467,1,False
33,3,504,0,True
33,3,505,2,False
33,3,510,3,False
33,3,513,2,True
33,3,522,1,True
33,3,523,4,False
33,3,530,0,True
33,3,533,3,False
33,3,535,0,False
33,3,542,0,True
33,3,586,5,False
33,3,591,2,False
33,3,594,2,False
33,3,595,0,False
33,3,596,0,True
33,3,597,1,False
33,3,602,3,False
33,3,632,0,False
33,3,633,0,False
33,3,637,1,False
33,3,667,2,False
33,3,681,1,False
33,3,690,2,False
33,3,710,5,False
33,3,713,1,False
33,3,715,4,False
33,3,728,3,False
33,3,733,9,False
33,3,734,5,False
33,3,736,0,True
33,3,737,2,False
33,3,749,1,True
33,3,750,0,False
33,3,751,7,False
33,3,770,1,False
33,3,778,1,False
33,3,788,1,False
33,3,807,0,False
33,3,820,0,True
33,3,821,3,False
33,3,831,0,False
33,3,836,0,False
34,3,8,6,False
34,3,26,5,True
34,3,30,0,False
34,3,39,3,False
34,3,48,0,False
34,3,86,0,False
34,3,92,1,True
34,3,95,1,False
34,3,98,1,False
34,3,104,0,False
34,3,106,1,False
34,3,116,0,False
34,3,135,4,False
34,3,143,2,False
34,3,152,6,True
34,3,163,0,True
34,3,167,2,False
34,3,168,0,False
34,3,172,0,False
34,3,175,1,False
34,3,176,1,False
34,3,177,0,True
34,3,181,9,False
34,3,189,1,True
34,3,210,3,False
34,3,221,0,False
34,3,226,1,False
34,3,240,1,True
34,3,256,2,True
34,3,258,0,False
34,3,277,0,True
34,3,279,0,False
34,3,298,1,False
34,3,300,0,True
34,3,312,0,False
34,3,319,2,False
34,3,351,2,False
34,3,369,0,True
34,3,372,0,False
34,3,388,5,True
34,3,427,1,True
34,3,431,2,False
34,3,432,0,False
34,3,464,0,False
34,3,482,0,True
34,3,491,0,False
34,3,495,0,False
34,3,500,4,False
34,3,521,1,False
34,3,529,3,False
34,3,534,4,False
34,3,538,0,False
34,3,544,2,False
34,3,547,0,True
34,3,569,2,False
34,3,572,0,False
34,3,576,1,False
34,3,582,0,False
34,3,584,0,False
34,3,585,7,False
34,3,608,1,False
34,3,613,0,False
34,3,614,11,False
34,3,624,2,True
34,3,625,0,False
34,3,641,1,False
34,3,653,0,False
34,3,660,5,False
34,3,665,1,False
34,3,671,1,False
34,3,674,0,False
34,3,682,0,False
34,3,695,1,False
34,3,711,1,False
34,3,720,0,True
34,3,723,0,False
34,3,731,7,False
34,3,745,0,False
34,3,769,1,False
34,3,773,0,False
34,3,780,1,False
34,3,825,0,True
34,3,828,0,False
34,3,832,1,False
34,3,839,0,False
35,3,9,0,False
35,3,16,8,False
35,3,21,8,True
35,3,38,0,False
35,3,51,0,False
35,3,52,3,False
35,3,63,0,False
35,3,78,0,False
35,3,79,5,False
35,3,105,0,False
35,3,118,0,False
35,3,133,1,False
35,3,136,0,False
35,3,156,0,False
35,3,165,1,False
35,3,183,9,True
35,3,192,1,True
35,3,216,0,True
35,3,239,1,False
35,3,247,0,True
35,3,259,4,False
35,3,268,6,False
35,3,271,0,False
35,3,272,0,False
35,3,290,1,False
35,3,303,4,False
35,3,304,0,False
35,3,306,0,False
35,3,325,2,False
35,3,327,0,True
35,3,330,2,False
35,3,339,0,False
35,3,350,1,False
35,3,357,3,False
35,3,370,0,False
35,3,380,2,False
35,3,399,1,False
35,3,411,11,False
35,3,434,0,False
35,3,463,3,True
35,3,473,2,False
35,3,475,0,True
35,3,477,0,False
35,3,487,0,False
35,3,489,1,False
35,3,497,0,False
35,3,501,0,False
35,3,508,0,False
35,3,515,4,False
35,3,517,2,False
35,3,520,0,True
35,3,553,3,False
35,3,555,0,True
35,3,560,1,False
35,3,567,0,False
35,3,598,0,False
35,3,634,3,True
35,3,639,1,False
35,3,658,4,False
35,3,672,1,True
35,3,684,0,False
35,3,691,0,False
35,3,697,0,False
35,3,698,0,False
35,3,703,3,False
35,3,714,1,False
35,3,724,0,False
35,3,729,1,False
35,3,747,2,False
35,3,752,1,False
35,3,753,1,False
35,3,754,0,False
35,3,756,1,False
35,3,772,1,False
35,3,781,2,False
35,3,782,0,False
35,3,785,2,False
35,3,792,1,False
35,3,803,0,False
35,3,809,2,False
35,3,813,0,False
35,3,816,0,False
35,3,827,4,False
35,3,834,5,False
35,3,837,0,True
36,3,2,0,False
36,3,31,0,True
36,3,34,0,True
36,3,70,1,False
36,3,72,0,True
36,3,76,0,True
36,3,93,0,False
36,3,114,0,False
36,3,120,2,False
36,3,126,0,False
36,3,137,0,False
36,3,149,0,False
36,3,159,0,True
36,3,162,1,False
36,3,173,0,False
36,3,180,1,False
36,3,194,0,False
36,3,195,0,False
36,3,204,3,False
36,3,213,2,False
36,3,224,0,False
36,3,227,2,False
36,3,228,0,False
36,3,229,0,False
36,3,232,2,False
36,3,238,2,False
36,3,246,2,False
36,3,250,1,False
36,3,252,0,False
36,3,275,1,False
36,3,294,8,False
36,3,307,0,False
36,3,313,2,True
36,3,323,1,False
36,3,337,0,False
36,3,338,1,False
36,3,345,6,False
36,3,356,0,False
36,3,365,1,False
36,3,381,10,False
36,3,389,5,False
36,3,392,0,False
36,3,396,10,False
36,3,417,1,False
36,3,421,0,False
36,3,424,0,True
36,3,428,1,False
36,3,435,1,False
36,3,442,6,False
36,3,451,0,True
36,3,471,4,False
36,3,476,4,False
36,3,479,2,False
36,3,480,0,True
36,3,481,0,False
36,3,485,0,False
36,3,496,1,True
36,3,498,9,False
36,3,562,1,False
36,3,566,2,False
36,3,573,0,False
36,3,600,0,False
36,3,603,2,False
36,3,616,0,False
36,3,618,0,False
36,3,628,1,False
36,3,642,0,False
36,3,643,0,False
36,3,678,0,False
36,3,687,10,False
36,3,692,0,False
36,3,707,7,False
36,3,708,0,False
36,3,718,2,False
36,3,732,1,False
36,3,741,0,False
36,3,779,2,False
36,3,789,0,False
36,3,796,6,False
36,3,802,0,True
36,3,804,0,False
36,3,817,2,False
36,3,826,1,False
36,3,829,0,False
37,3,5,8,False
37,3,6,0,False
37,3,18,0,False
37,3,20,0,False
37,3,40,0,False
37,3,46,0,False
37,3,55,4,False
37,3,58,0,True
37,3,60,0,False
37,3,64,0,False
37,3,68,0,False
37,3,69,1,False
37,3,80,1,False
37,3,82,1,False
37,3,88,1,False
37,3,94,0,False
37,3,96,1,False
37,3,111,0,False
37,3,123,7,True
37,3,144,0,False
37,3,151,1,False
37,3,179,0,True
37,3,184,0,False
37,3,188,0,True
37,3,200,0,False
37,3,219,7,False
37,3,265,1,False
37,3,274,8,False
37,3,276,1,False
37,3,288,0,False
37,3,292,0,False
37,3,302,1,False
37,3,311,0,False
37,3,320,0,False
37,3,326,4,False
37,3,328,0,False
37,3,329,0,False
37,3,336,0,False
37,3,344,3,False
37,3,354,0,False
37,3,363,0,False
37,3,364,0,False
37,3,367,0,True
37,3,375,6,False
37,3,405,0,False
37,3,408,0,False
37,3,418,1,False
37,3,426,0,False
37,3,438,0,False
37,3,454,0,False
37,3,456,1,False
37,3,483,0,True
37,3,503,0,False
37,3,514,0,False
37,3,524,0,False
37,3,532,0,False
37,3,539,7,False
37,3,540,1,False
37,3,565,2,False
37,3,574,0,False
37,3,575,1,False
37,3,577,1,True
37,3,588,0,False
37,3,599,0,True
37,3,604,0,False
37,3,606,1,False
37,3,611,0,False
37,3,612,13,True
37,3,615,6,False
37,3,621,1,False
37,3,657,0,False
37,3,659,0,False
37,3,670,2,False
37,3,675,6,False
37,3,676,0,False
37,3,721,3,False
37,3,735,0,False
37,3,740,1,False
37,3,761,4,False
37,3,764,1,False
37,3,767,0,False
37,3,797,3,False
37,3,843,0,False
37,3,845,5,False
38,3,0,1,False
38,3,10,0,False
38,3,12,0,False
38,3,36,2,False
38,3,45,0,False
38,3,50,3,True
38,3,65,1,True
38,3,85,10,False
38,3,87,6,False
38,3,90,1,False
38,3,112,2,False
38,3,115,0,False
38,3,127,1,True
38,3,128,0,False
38,3,129,0,False
38,3,134,0,False
38,3,169,1,False
38,3,171,8,False
38,3,178,0,False
38,3,185,0,False
38,3,217,2,True
38,3,220,2,False
38,3,242,1,False
38,3,245,1,False
38,3,261,0,True
38,3,266,1,False
38,3,267,0,False
38,3,269,6,False
38,3,280,0,False
38,3,281,0,False
38,3,283,5,False
38,3,284,1,False
38,3,317,2,False
38,3,322,1,False
38,3,340,0,False
38,3,342,2,False
38,3,346,5,False
38,3,352,0,False
38,3,361,1,False
38,3,382,1,False
38,3,385,1,False
38,3,387,0,False
38,3,400,3,False
38,3,402,0,False
38,3,416,0,False
38,3,425,1,True
38,3,429,0,False
38,3,433,0,False
38,3,440,0,False
38,3,445,0,False
38,3,453,0,False
38,3,455,1,False
38,3,462,0,True
38,3,502,0,True
38,3,526,0,False
38,3,549,0,False
38,3,557,1,False
38,3,578,2,False
38,3,579,1,True
38,3,593,0,False
38,3,605,2,False
38,3,607,5,False
38,3,610,1,False
38,3,617,7,False
38,3,631,1,False
38,3,656,0,False
38,3,662,1,False
38,3,663,0,True
38,3,673,2,True
38,3,689,1,False
38,3,700,0,False
38,3,702,1,False
38,3,706,4,False
38,3,727,1,False
38,3,763,1,False
38,3,768,0,False
38,3,786,0,False
38,3,787,2,False
38,3,794,0,False
38,3,798,1,False
38,3,801,0,True
38,3,814,0,False
38,3,822,0,False
38,3,841,0,False
39,3,14,0,False
39,3,15,1,False
39,3,32,2,True
39,3,33,2,True
39,3,56,0,False
39,3,77,0,True
39,3,89,6,False
39,3,97,0,False
39,3,100,5,True
39,3,101,0,False
39,3,110,0,False
39,3,121,0,False
39,3,130,0,False
39,3,145,3,False
39,3,150,0,False
39,3,174,0,False
39,3,191,0,False
39,3,193,6,False
39,3,208,0,False
39,3,218,0,False
39,3,223,1,False
39,3,231,10,False
39,3,237,1,False
39,3,257,0,False
39,3,287,0,False
39,3,291,4,False
39,3,305,0,False
39,3,347,2,False
39,3,358,0,False
39,3,360,2,False
39,3,362,0,False
39,3,366,0,False
39,3,374,8,False
39,3,386,0,False
39,3,397,1,False
39,3,403,4,False
39,3,407,0,False
39,3,409,0,True
39,3,439,4,False
39,3,443,0,False
39,3,444,9,False
39,3,452,0,True
39,3,488,0,False
39,3,493,0,False
39,3,543,0,False
39,3,548,1,False
39,3,551,1,False
39,3,558,3,False
39,3,563,0,True
39,3,570,3,False
39,3,589,5,False
39,3,601,2,False
39,3,609,4,False
39,3,620,4,False
39,3,626,0,False
39,3,629,0,False
39,3,630,0,False
39,3,640,1,True
39,3,646,0,False
39,3,651,0,False
39,3,652,4,False
39,3,654,3,True
39,3,668,1,False
39,3,669,0,False
39,3,679,1,False
39,3,685,1,False
39,3,688,8,True
39,3,694,0,False
39,3,699,0,True
39,3,705,2,False
39,3,722,1,False
39,3,739,0,False
39,3,748,0,False
39,3,774,0,False
39,3,776,0,False
39,3,795,5,False
39,3,799,0,False
39,3,810,0,False
39,3,815,3,False
39,3,818,0,False
39,3,824,1,False
39,3,833,0,False
39,3,835,10,False
39,3,842,0,False
40,4,4,4,True
40,4,15,1,False
40,4,20,0,False
40,4,32,2,True
40,4,35,1,False
40,4,74,0,False
40,4,85,10,False
40,4,88,1,False
40,4,89,6,False
40,4,90,0,False
40,4,111,0,False
40,4,112,1,False
40,4,118,0,False
40,4,120,2,False
40,4,127,1,True
40,4,142,1,False
40,4,144,0,False
40,4,145,1,False
40,4,147,0,False
40,4,156,0,False
40,4,163,0,True
40,4,172,0,False
40,4,185,0,False
40,4,195,0,False
40,4,197,0,False
40,4,232,2,False
40,4,233,0,False
40,4,258,0,False
40,4,268,5,False
40,4,275,1,False
40,4,282,0,False
40,4,309,2,False
40,4,316,0,False
40,4,317,2,False
40,4,329,0,False
40,4,338,1,False
40,4,339,0,False
40,4,342,2,False
40,4,347,2,False
40,4,356,0,False
40,4,363,0,False
40,4,365,1,False
40,4,369,0,True
40,4,379,1,True
40,4,387,0,False
40,4,392,0,False
40,4,400,2,False
40,4,402,0,False
40,4,413,2,True
40,4,429,0,False
40,4,432,0,False
40,4,433,0,False
40,4,440,0,False
40,4,453,0,False
40,4,502,0,True
40,4,506,2,True
40,4,521,1,False
40,4,529,2,False
40,4,543,0,False
40,4,544,2,True
40,4,555,0,True
40,4,559,3,True
40,4,573,0,False
40,4,601,2,False
40,4,615,6,False
40,4,618,0,False
40,4,626,0,False
40,4,639,1,False
40,4,674,0,False
40,4,676,0,False
40,4,682,0,False
40,4,689,1,False
40,4,694,0,False
40,4,699,0,True
40,4,704,0,False
40,4,712,0,False
40,4,726,0,False
40,4,738,0,False
40,4,780,1,False
40,4,781,2,False
40,4,784,6,True
40,4,787,2,False
40,4,826,1,False
40,4,837,0,False
40,4,845,4,False
41,4,3,0,False
41,4,6,0,False
41,4,25,0,False
41,4,59,2,False
41,4,63,0,False
41,4,77,0,True
41,4,78,0,False
41,4,83,2,False
41,4,84,1,False
41,4,154,0,False
41,4,180,1,False
41,4,189,0,True
41,4,194,0,False
41,4,210,3,False
41,4,219,6,False
41,4,253,0,False
41,4,257,0,False
41,4,264,2,False
41,4,270,1,False
41,4,277,0,True
41,4,299,0,False
41,4,305,0,False
41,4,307,0,False
41,4,311,0,False
41,4,323,1,False
41,4,326,4,False
41,4,328,0,False
41,4,341,0,True
41,4,346,4,False
41,4,371,0,False
41,4,386,0,False
41,4,393,0,False
41,4,405,0,False
41,4,427,1,True
41,4,434,0,False
41,4,451,0,True
41,4,459,2,False
41,4,465,0,False
41,4,467,1,False
41,4,469,3,False
41,4,478,0,False
41,4,483,0,True
41,4,509,1,False
41,4,513,2,True
41,4,516,4,True
41,4,525,0,True
41,4,534,4,False
41,4,548,1,False
41,4,561,0,False
41,4,565,2,False
41,4,577,1,True
41,4,582,0,False
41,4,599,0,True
41,4,609,4,False
41,4,610,1,False
41,4,611,0,False
41,4,614,10,False
41,4,621,1,False
41,4,640,1,True
41,4,649,0,False
41,4,655,10,False
41,4,658,4,False
41,4,662,1,True
41,4,664,2,False
41,4,669,0,False
41,4,670,2,False
41,4,678,0,False
41,4,684,0,False
41,4,691,0,False
41,4,720,0,True
41,4,721,3,False
41,4,725,0,False
41,4,733,9,False
41,4,743,0,True
41,4,746,0,False
41,4,748,0,False
41,4,766,0,False
41,4,788,1,False
41,4,790,2,False
41,4,806,1,True
41,4,808,0,False
41,4,821,3,False
41,4,823,0,True
41,4,836,0,False
41,4,839,0,False
42,4,26,4,True
42,4,39,3,False
42,4,46,0,False
42,4,54,7,False
42,4,55,4,False
42,4,80,1,False
42,4,82,1,False
42,4,93,0,False
42,4,97,0,False
42,4,109,0,False
42,4,122,1,False
42,4,138,1,False
42,4,139,0,False
42,4,141,3,False
42,4,148,3,True
42,4,150,0,False
42,4,159,0,False
42,4,179,0,False
42,4,193,6,False
42,4,211,1,False
42,4,221,0,False
42,4,222,0,False
42,4,235,0,False
42,4,259,5,False
42,4,286,0,False
42,4,295,1,False
42,4,297,1,True
42,4,314,0,False
42,4,332,4,False
42,4,344,3,False
42,4,366,0,False
42,4,367,0,True
42,4,368,0,False
42,4,388,5,True
42,4,394,0,False
42,4,401,1,False
42,4,410,0,True
42,4,420,5,False
42,4,421,0,False
42,4,435,1,False
42,4,442,5,False
42,4,447,4,False
42,4,457,0,True
42,4,463,3,True
42,4,468,1,False
42,4,474,0,False
42,4,501,0,False
42,4,507,3,True
42,4,514,0,False
42,4,517,3,False
42,4,523,4,False
42,4,540,1,False
42,4,541,2,False
42,4,547,0,True
42,4,583,0,False
42,4,596,0,True
42,4,608,1,False
42,4,616,0,False
42,4,624,2,False
42,4,637,1,False
42,4,642,0,True
42,4,648,0,False
42,4,673,2,True
42,4,688,8,True
42,4,690,2,False
42,4,710,5,False
42,4,714,1,False
42,4,716,0,False
42,4,741,0,False
42,4,753,1,False
42,4,761,5,False
42,4,768,0,True
42,4,775,0,False
42,4,779,2,False
42,4,797,3,False
42,4,798,1,False
42,4,799,0,False
42,4,801,0,True
42,4,802,0,False
42,4,803,0,False
42,4,811,0,False
42,4,815,3,False
42,4,819,0,False
42,4,825,0,True
42,4,843,1,False
43,4,5,8,False
43,4,12,0,False
43,4,27,0,False
43,4,29,1,False
43,4,36,2,False
43,4,45,0,False
43,4,66,2,False
43,4,67,3,False
43,4,76,0,True
43,4,99,3,False
43,4,100,5,True
43,4,103,4,False
43,4,107,0,False
43,4,110,0,False
43,4,115,0,False
43,4,136,0,False
43,4,157,0,False
43,4,183,8,True
43,4,184,0,False
43,4,217,2,False
43,4,248,1,False
43,4,251,4,False
43,4,266,2,False
43,4,269,5,False
43,4,271,0,False
43,4,273,0,False
43,4,278,4,False
43,4,280,0,False
43,4,284,1,False
43,4,290,1,False
43,4,293,1,False
43,4,331,0,False
43,4,333,1,False
43,4,340,0,False
43,4,352,0,False
43,4,373,1,False
43,4,385,1,False
43,4,390,3,False
43,4,398,0,False
43,4,424,0,False
43,4,448,0,False
43,4,456,1,False
43,4,462,0,True
43,4,464,0,False
43,4,486,4,False
43,4,488,0,False
43,4,489,1,False
43,4,496,1,True
43,4,508,0,False
43,4,530,0,True
43,4,531,9,False
43,4,532,0,False
43,4,535,0,False
43,4,537,4,False
43,4,552,0,False
43,4,570,2,False
43,4,574,0,False
43,4,576,1,False
43,4,587,0,False
43,4,594,2,False
43,4,600,0,False
43,4,620,4,False
43,4,625,0,False
43,4,630,0,False
43,4,636,3,False
43,4,643,0,False
43,4,645,1,False
43,4,651,0,False
43,4,671,1,False
43,4,679,1,False
43,4,681,1,False
43,4,685,1,False
43,4,693,0,False
43,4,705,2,False
43,4,728,3,False
43,4,729,1,False
43,4,732,1,False
43,4,752,1,False
43,4,758,2,False
43,4,763,1,True
43,4,772,1,True
43,4,778,1,False
43,4,786,0,False
43,4,820,0,True
43,4,832,1,False
44,4,2,0,False
44,4,16,8,False
44,4,17,0,False
44,4,24,0,False
44,4,40,0,False
44,4,60,0,False
44,4,68,0,False
44,4,69,1,False
44,4,81,0,False
44,4,92,1,True
44,4,94,0,False
44,4,117,2,False
44,4,130,0,False
44,4,131,1,True
44,4,137,0,False
44,4,140,4,True
44,4,155,9,False
44,4,158,1,False
44,4,166,4,False
44,4,170,0,True
44,4,174,0,False
44,4,176,1,False
44,4,187,0,True
44,4,198,1,False
44,4,204,5,False
44,4,249,8,False
44,4,288,0,False
44,4,301,0,True
44,4,303,4,False
44,4,319,2,False
44,4,325,1,False
44,4,330,2,False
44,4,336,0,False
44,4,345,6,False
44,4,354,0,False
44,4,355,0,True
44,4,360,1,False
44,4,374,9,False
44,4,375,6,False
44,4,378,6,True
44,4,384,0,True
44,4,395,1,True
44,4,397,1,False
44,4,399,1,False
44,4,406,2,False
44,4,407,0,False
44,4,409,0,True
44,4,411,11,False
44,4,431,3,False
44,4,458,2,False
44,4,471,3,False
44,4,480,0,False
44,4,481,0,False
44,4,485,0,False
44,4,498,9,False
44,4,510,2,False
44,4,519,3,False
44,4,564,4,False
44,4,572,0,False
44,4,579,3,True
44,4,592,1,False
44,4,607,5,False
44,4,613,0,False
44,4,619,0,False
44,4,656,0,False
44,4,675,7,False
44,4,680,0,False
44,4,683,9,False
44,4,695,1,False
44,4,701,0,False
44,4,715,4,False
44,4,719,0,False
44,4,736,0,True
44,4,756,1,True
44,4,759,0,False
44,4,765,0,False
44,4,776,0,False
44,4,777,7,False
44,4,791,1,False
44,4,810,0,False
44,4,817,2,False
44,4,818,0,False
44,4,828,0,False
44,4,840,5,False
44,4,842,0,False
45,4,10,0,False
45,4,47,2,False
45,4,49,2,False
45,4,50,3,True
45,4,52,3,False
45,4,65,1,True
45,4,72,0,True
45,4,75,0,False
45,4,86,0,False
45,4,87,6,False
45,4,119,0,False
45,4,126,0,False
45,4,134,0,False
45,4,135,4,False
45,4,164,0,False
45,4,173,0,False
45,4,188,0,True
45,4,201,2,True
45,4,203,1,False
45,4,206,0,True
45,4,207,2,False
45,4,212,0,False
45,4,213,2,False
45,4,214,1,True
45,4,223,1,False
45,4,225,0,False
45,4,228,0,False
45,4,230,11,False
45,4,234,0,False
45,4,239,1,False
45,4,241,0,True
45,4,243,2,True
45,4,254,0,False
45,4,262,5,False
45,4,285,0,True
45,4,289,2,False
45,4,298,1,False
45,4,321,10,False
45,4,351,3,False
45,4,370,0,False
45,4,372,0,False
45,4,391,1,False
45,4,404,0,False
45,4,415,1,False
45,4,417,1,False
45,4,422,5,True
45,4,430,1,False
45,4,452,0,True
45,4,455,1,False
45,4,472,3,False
45,4,475,0,True
45,4,477,0,False
45,4,492,1,False
45,4,499,2,False
45,4,504,0,True
45,4,505,2,False
45,4,549,0,False
45,4,553,3,False
45,4,571,0,False
45,4,575,1,False
45,4,588,0,True
45,4,590,1,False
45,4,593,0,False
45,4,612,14,False
45,4,629,0,False
45,4,635,0,False
45,4,638,1,False
45,4,647,0,False
45,4,652,4,False
45,4,666,0,True
45,4,677,0,False
45,4,697,0,False
45,4,707,8,False
45,4,711,1,False
45,4,713,1,False
45,4,742,0,True
45,4,749,1,True
45,4,751,8,False
45,4,754,0,False
45,4,770,1,False
45,4,771,0,False
45,4,774,0,False
45,4,795,5,False
45,4,822,0,False
45,4,834,6,True
46,4,1,0,False
46,4,18,0,False
46,4,23,0,True
46,4,28,0,False
46,4,33,2,True
46,4,37,5,False
46,4,42,0,False
46,4,44,4,False
46,4,102,0,False
46,4,106,1,False
46,4,114,0,False
46,4,121,0,False
46,4,143,1,False
46,4,146,2,False
46,4,175,1,False
46,4,205,0,False
46,4,224,0,False
46,4,245,1,False
46,4,247,0,True
46,4,255,3,False
46,4,274,8,False
46,4,276,1,False
46,4,283,4,False
46,4,294,8,False
46,4,300,0,True
46,4,306,0,False
46,4,322,1,False
46,4,327,0,False
46,4,343,1,False
46,4,359,1,False
46,4,376,1,False
46,4,382,1,False
46,4,383,3,False
46,4,412,1,False
46,4,416,0,False
46,4,419,2,False
46,4,423,0,False
46,4,425,1,True
46,4,426,0,False
46,4,438,0,False
46,4,441,0,True
46,4,445,0,False
46,4,461,0,False
46,4,466,1,False
46,4,484,0,False
46,4,493,0,False
46,4,494,8,False
46,4,497,0,False
46,4,520,0,True
46,4,522,1,True
46,4,526,0,False
46,4,539,7,False
46,4,542,0,True
46,4,546,2,False
46,4,551,1,False
46,4,557,1,True
46,4,558,2,False
46,4,567,0,False
46,4,569,2,False
46,4,586,5,False
46,4,606,1,False
46,4,617,5,False
46,4,634,3,True
46,4,653,0,False
46,4,661,1,False
46,4,663,0,True
46,4,667,2,False
46,4,706,4,False
46,4,709,0,False
46,4,717,1,False
46,4,723,0,False
46,4,724,0,False
46,4,731,7,False
46,4,735,0,True
46,4,737,2,False
46,4,762,0,False
46,4,792,1,False
46,4,793,0,False
46,4,824,1,False
46,4,827,5,False
46,4,831,0,False
46,4,833,0,True
46,4,835,10,False
46,4,844,1,True
47,4,22,0,False
47,4,30,0,False
47,4,31,0,True
47,4,43,0,False
47,4,51,0,False
47,4,58,0,True
47,4,62,1,False
47,4,71,6,False
47,4,91,0,True
47,4,98,1,True
47,4,105,0,False
47,4,108,1,False
47,4,124,0,False
47,4,133,1,False
47,4,152,6,False
47,4,160,4,False
47,4,162,1,False
47,4,168,0,False
47,4,192,1,False
47,4,200,0,False
47,4,208,0,False
47,4,220,2,False
47,4,237,1,False
47,4,242,2,False
47,4,250,1,False
47,4,256,1,True
47,4,260,3,False
47,4,263,2,False
47,4,265,1,False
47,4,267,0,False
47,4,272,0,False
47,4,287,0,False
47,4,291,4,False
47,4,304,0,False
47,4,310,0,True
47,4,312,0,False
47,4,313,0,False
47,4,334,6,False
47,4,348,0,False
47,4,350,1,False
47,4,357,3,False
47,4,358,0,False
47,4,408,0,False
47,4,436,1,False
47,4,437,0,False
47,4,449,0,False
47,4,470,0,False
47,4,476,4,False
47,4,479,3,False
47,4,482,0,True
47,4,490,2,False
47,4,491,0,False
47,4,500,5,False
47,4,503,0,False
47,4,515,4,False
47,4,518,0,False
47,4,524,0,False
47,4,536,2,True
47,4,550,7,False
47,4,562,1,True
47,4,568,2,False
47,4,585,7,False
47,4,589,5,False
47,4,604,0,True
47,4,623,4,False
47,4,632,0,False
47,4,657,0,False
47,4,660,5,False
47,4,672,1,False
47,4,696,0,True
47,4,718,2,False
47,4,727,1,False
47,4,730,4,False
47,4,734,5,False
47,4,745,0,False
47,4,760,0,True
47,4,767,0,False
47,4,773,0,False
47,4,783,1,True
47,4,794,0,False
47,4,812,0,False
47,4,813,0,False
47,4,830,3,False
47,4,841,0,False
48,4,7,0,False
48,4,8,8,False
48,4,9,0,False
48,4,11,7,True
48,4,13,0,False
48,4,19,1,False
48,4,21,8,True
48,4,38,1,False
48,4,41,10,False
48,4,56,0,False
48,4,57,0,False
48,4,61,1,True
48,4,64,0,False
48,4,70,1,False
48,4,101,0,False
48,4,104,0,False
48,4,123,7,True
48,4,129,0,False
48,4,132,1,False
48,4,149,0,False
48,4,161,1,True
48,4,169,1,False
48,4,177,0,True
48,4,178,0,False
48,4,182,2,False
48,4,190,1,False
48,4,226,1,False
48,4,231,11,True
48,4,236,1,False
48,4,240,1,False
48,4,244,0,False
48,4,261,0,True
48,4,279,0,False
48,4,281,0,False
48,4,302,1,False
48,4,308,1,False
48,4,318,7,False
48,4,320,0,False
48,4,349,4,True
48,4,364,0,False
48,4,377,0,False
48,4,381,10,False
48,4,389,4,False
48,4,403,4,False
48,4,414,0,False
48,4,428,1,False
48,4,439,4,False
48,4,444,9,False
48,4,473,2,False
48,4,511,0,True
48,4,527,1,True
48,4,528,0,False
48,4,533,4,False
48,4,538,0,False
48,4,545,0,False
48,4,554,2,False
48,4,556,8,False
48,4,595,0,False
48,4,598,0,False
48,4,603,2,True
48,4,628,1,False
48,4,631,0,False
48,4,641,1,False
48,4,650,0,True
48,4,686,0,False
48,4,692,0,False
48,4,698,0,False
48,4,700,0,False
48,4,702,1,False
48,4,744,0,False
48,4,747,2,False
48,4,750,0,False
48,4,764,1,False
48,4,785,2,False
48,4,796,6,True
48,4,800,0,False
48,4,804,0,False
48,4,805,1,False
48,4,807,0,False
48,4,809,2,False
48,4,814,0,False
48,4,816,0,False
48,4,829,0,False
48,4,838,0,False
49,4,0,1,False
49,4,14,0,False
49,4,34,0,True
49,4,48,0,False
49,4,53,2,False
49,4,73,7,False
49,4,79,5,False
49,4,95,1,False
49,4,96,1,True
49,4,113,9,True
49,4,116,0,False
49,4,125,1,False
49,4,128,0,False
49,4,151,1,False
49,4,153,0,False
49,4,165,1,False
49,4,167,2,False
49,4,171,8,False
49,4,181,10,False
49,4,186,0,False
49,4,191,0,False
49,4,196,3,True
49,4,199,0,False
49,4,202,2,False
49,4,209,2,False
49,4,215,0,True
49,4,216,0,True
49,4,218,0,False
49,4,227,2,False
49,4,229,0,True
49,4,238,2,False
49,4,246,3,False
49,4,252,0,False
49,4,292,0,False
49,4,296,0,False
49,4,315,2,False
49,4,324,0,False
49,4,335,2,False
49,4,337,0,False
49,4,353,2,False
49,4,361,1,False
49,4,362,0,False
49,4,380,2,False
