method,split,kind,level,realization,macro_f1,balanced_accuracy
mlp,26,missing,0.1,11,0.7142574655411625,0.7272727272727273
mlp,26,missing,0.1,12,0.6427557623884907,0.6432359307359308
mlp,26,missing,0.1,13,0.6706408490831754,0.6790584415584415
mlp,26,missing,0.1,14,0.7571013289036544,0.7624458874458875
mlp,26,missing,0.1,15,0.7023809523809524,0.7022727272727273
mlp,26,missing,0.1,16,0.6631371631371631,0.6796536796536796
mlp,26,missing,0.1,17,0.7307758031442243,0.7385822510822511
mlp,26,missing,0.1,18,0.7233427141963726,0.725487012987013
mlp,26,missing,0.1,19,0.7211110492934238,0.7272186147186147
rbf,26,noise,0.05,0,0.6995812158855638,0.7148268398268398
rbf,26,noise,0.05,1,0.766660970608339,0.7743506493506493
rbf,26,noise,0.05,2,0.7126199514852749,0.7267316017316018
rbf,26,noise,0.05,3,0.7394522144522144,0.7505411255411255
rbf,26,noise,0.05,4,0.7383505456676188,0.7505411255411255
rbf,26,noise,0.05,5,0.7170767828662565,0.7272727272727273
rbf,26,noise,0.05,6,0.740891472868217,0.7505411255411255
rbf,26,noise,0.05,7,0.7521118521118522,0.7624458874458875
rbf,26,noise,0.05,8,0.7538839681777856,0.7624458874458875
rbf,26,noise,0.05,9,0.7526471389115805,0.7624458874458875
rbf,26,noise,0.05,10,0.6971047134090612,0.7148268398268398
rbf,26,noise,0.05,11,0.7309144955411786,0.7386363636363636
rbf,26,noise,0.05,12,0.755340844634662,0.7624458874458875
rbf,26,noise,0.05,13,0.727294122223519,0.7386363636363636
rbf,26,noise,0.05,14,0.755340844634662,0.7624458874458875
rbf,26,noise,0.05,15,0.7426932746700188,0.7505411255411256
rbf,26,noise,0.05,16,0.7288683334060532,0.7386363636363636
rbf,26,noise,0.05,17,0.7425359665858815,0.7505411255411255
rbf,26,noise,0.05,18,0.7137036244847165,0.7267316017316017
rbf,26,noise,0.05,19,0.7526471389115805,0.7624458874458875
rbf,26,noise,0.1,0,0.7266935766935767,0.7386363636363636
rbf,26,noise,0.1,1,0.7415806959258612,0.7505411255411255
rbf,26,noise,0.1,2,0.7288561076604554,0.7386363636363636
rbf,26,noise,0.1,3,0.7160654386264143,0.7267316017316018
rbf,26,noise,0.1,4,0.7289335847475382,0.7386363636363636
rbf,26,noise,0.1,5,0.7420454545454546,0.751082251082251
rbf,26,noise,0.1,6,0.728422801189019,0.7386363636363636
rbf,26,noise,0.1,7,0.7100069013112491,0.7267316017316018
rbf,26,noise,0.1,8,0.7141362274866768,0.7267316017316018
rbf,26,noise,0.1,9,0.7113015599229809,0.7267316017316018
rbf,26,noise,0.1,10,0.6920141262246525,0.7034632034632035
rbf,26,noise,0.1,11,0.727294122223519,0.7386363636363636
rbf,26,noise,0.1,12,0.7184472504239946,0.7267316017316018
rbf,26,noise,0.1,13,0.727294122223519,0.7386363636363636
rbf,26,noise,0.1,14,0.7120339608711701,0.7267316017316018
rbf,26,noise,0.1,15,0.7253968253968254,0.7386363636363636
rbf,26,noise,0.1,16,0.7306804272838544,0.7386363636363636
rbf,26,noise,0.1,17,0.7274019262391356,0.7386363636363636
rbf,26,noise,0.1,18,0.6974343112996347,0.7148268398268398
rbf,26,noise,0.1,19,0.6986747268077191,0.7148268398268398
rbf,26,noise,0.2,0,0.7134906759906761,0.7267316017316017
rbf,26,noise,0.2,1,0.6773842099929056,0.6909632034632034
rbf,26,noise,0.2,2,0.7032273077650275,0.7148268398268398
rbf,26,noise,0.2,3,0.6718346253229974,0.691017316017316
rbf,26,noise,0.2,4,0.7290920461652168,0.7391774891774892
rbf,26,noise,0.2,5,0.7133930116741036,0.7267316017316018
rbf,26,noise,0.2,6,0.6729468599033815,0.6915584415584416
rbf,26,noise,0.2,7,0.7519368913784832,0.7624458874458875
rbf,26,noise,0.2,8,0.7001024509623248,0.7142316017316017
rbf,26,noise,0.2,9,0.6635916575249234,0.6796536796536796
rbf,26,noise,0.2,10,0.7174282062935297,0.7261363636363636
rbf,26,noise,0.2,11,0.6864766081871345,0.702922077922078
rbf,26,noise,0.2,12,0.7219422670150554,0.7386363636363636
rbf,26,noise,0.2,13,0.692588959953919,0.7148268398268398
rbf,26,noise,0.2,14,0.6734197612246393,0.6910173160173161
rbf,26,noise,0.2,15,0.7154200712340247,0.7267316017316018
rbf,26,noise,0.2,16,0.6991283966893723,0.7148268398268398
rbf,26,noise,0.2,17,0.7096294332508543,0.7267316017316018
rbf,26,noise,0.2,18,0.6710992907801419,0.6915584415584416
rbf,26,noise,0.2,19,0.7233907396950875,0.7386363636363636
rbf,26,missing,0.05,0,0.6984240612060161,0.7153679653679654
rbf,26,missing,0.05,1,0.713973713973714,0.7272727272727273
rbf,26,missing,0.05,2,0.7119438532482011,0.7267316017316017
rbf,26,missing,0.05,3,0.7390241373052293,0.7505411255411255
rbf,26,missing,0.05,4,0.740891472868217,0.7505411255411255
rbf,26,missing,0.05,5,0.7444638017808749,0.751082251082251
rbf,26,missing,0.05,6,0.7135652571080577,0.7261363636363636
rbf,26,missing,0.05,7,0.7382842987546234,0.7510822510822511
rbf,26,missing,0.05,8,0.7382842987546234,0.7510822510822511
rbf,26,missing,0.05,9,0.7311699927978998,0.7385822510822511
rbf,26,missing,0.05,10,0.7030205905205904,0.7153679653679654
rbf,26,missing,0.05,11,0.7626452539496018,0.7743506493506493
rbf,26,missing,0.05,12,0.6961748219966671,0.7148268398268398
rbf,26,missing,0.05,13,0.7134241854636592,0.7267316017316018
rbf,26,missing,0.05,14,0.7196796338672768,0.7380952380952381
rbf,26,missing,0.05,15,0.7269628039607282,0.7391774891774892
rbf,26,missing,0.05,16,0.7395646973164135,0.7499458874458875
rbf,26,missing,0.05,17,0.7415360278004693,0.751082251082251
rbf,26,missing,0.05,18,0.6948688087275043,0.7142316017316017
rbf,26,missing,0.05,19,0.7229918441588922,0.7386363636363636
rbf,26,missing,0.1,0,0.7195413436692507,0.7272186147186146
rbf,26,missing,0.1,1,0.6717389753104039,0.6915584415584415
rbf,26,missing,0.1,2,0.7389590625872821,0.751082251082251
rbf,26,missing,0.1,3,0.6616615092224848,0.6801948051948052
rbf,26,missing,0.1,4,0.7063310450038139,0.7267316017316017
rbf,26,missing,0.1,5,0.7422567742335184,0.7505411255411256
rbf,26,missing,0.1,6,0.6964779406639872,0.7022727272727273
rbf,26,missing,0.1,7,0.7241896561045497,0.7380411255411254
rbf,26,missing,0.1,8,0.7354932301740812,0.751082251082251
rbf,26,missing,0.1,9,0.6496111700247437,0.6671536796536797
rbf,26,missing,0.1,10,0.7124395212630508,0.725487012987013
rbf,26,missing,0.1,11,0.6968713442981908,0.7153679653679653
rbf,26,missing,0.1,12,0.6533038021410115,0.6682359307359307
rbf,26,missing,0.1,13,0.6662376662376662,0.6910173160173161
rbf,26,missing,0.1,14,0.6841346153846154,0.7023268398268399
rbf,26,missing,0.1,15,0.6900793650793651,0.7023268398268399
rbf,26,missing,0.1,16,0.670481581269301,0.691017316017316
rbf,26,missing,0.1,17,0.7264525874923821,0.7391774891774892
rbf,26,missing,0.1,18,0.7072589887997757,0.7136363636363636
rbf,26,missing,0.1,19,0.6774328694821417,0.6903679653679654
centroid,27,noise,0.05,0,0.41828774062816615,0.44675324675324674
centroid,27,noise,0.05,1,0.4070426768182729,0.4348484848484849
centroid,27,noise,0.05,2,0.42313925112483797,0.44561688311688313
centroid,27,noise,0.05,3,0.41206219806763283,0.4337121212121212
centroid,27,noise,0.05,4,0.4091111533265789,0.4342532467532467
centroid,27,noise,0.05,5,0.44178029554486964,0.4706168831168831
centroid,27,noise,0.05,6,0.43664568208409904,0.4569805194805195
centroid,27,noise,0.05,7,0.4481466133990678,0.47002164502164506
centroid,27,noise,0.05,8,0.41206219806763283,0.4337121212121212
centroid,27,noise,0.05,9,0.41206219806763283,0.4337121212121212
centroid,27,noise,0.05,10,0.4481466133990678,0.47002164502164506
centroid,27,noise,0.05,11,0.43664568208409904,0.4569805194805195
centroid,27,noise,0.05,12,0.4091060620916489,0.4342532467532467
centroid,27,noise,0.05,13,0.42313925112483797,0.44561688311688313
centroid,27,noise,0.05,14,0.427020202020202,0.4456168831168831
centroid,27,noise,0.05,15,0.421148015923612,0.4462121212121212
centroid,27,noise,0.05,16,0.4091920055599453,0.4342532467532467
centroid,27,noise,0.05,17,0.42313925112483797,0.44561688311688313
centroid,27,noise,0.05,18,0.4123147233201581,0.4337121212121212
centroid,27,noise,0.05,19,0.4028029388083736,0.4212121212121212
centroid,27,noise,0.1,0,0.413572840203275,0.4342532467532467
centroid,27,noise,0.1,1,0.3892934951758481,0.41038961038961036
centroid,27,noise,0.1,2,0.410826988579443,0.4347943722943723
centroid,27,noise,0.1,3,0.4245235742518351,0.44615800865800864
centroid,27,noise,0.1,4,0.415491118077325,0.4478896103896104
centroid,27,noise,0.1,5,0.3864259692870896,0.4245670995670996
centroid,27,noise,0.1,6,0.4130729564553094,0.4342532467532467
centroid,27,noise,0.1,7,0.4091920055599453,0.4342532467532467
centroid,27,noise,0.1,8,0.43257345491388044,0.45811688311688314
centroid,27,noise,0.1,9,0.38891404991948475,0.40984848484848485
centroid,27,noise,0.1,10,0.4037433155080214,0.42175324675324677
centroid,27,noise,0.1,11,0.4185924369747899,0.44675324675324674
centroid,27,noise,0.1,12,0.412987012987013,0.4342532467532467
centroid,27,noise,0.1,13,0.418196971182558,0.44675324675324674
centroid,27,noise,0.1,14,0.4502482811306341,0.47056277056277057
centroid,27,noise,0.1,15,0.3834090701497991,0.41098484848484845
centroid,27,noise,0.1,16,0.4095643939393939,0.4342532467532467
centroid,27,noise,0.1,17,0.41206219806763283,0.4337121212121212
centroid,27,noise,0.1,18,0.42762406675450154,0.4456168831168831
centroid,27,noise,0.1,19,0.4070574195574738,0.4348484848484849
centroid,27,noise,0.2,0,0.4034709843533373,0.42175324675324677
centroid,27,noise,0.2,1,0.3991071428571429,0.42288961038961037
centroid,27,noise,0.2,2,0.42497064106106663,0.44615800865800864
centroid,27,noise,0.2,3,0.415491118077325,0.4478896103896104
centroid,27,noise,0.2,4,0.3773021846847837,0.4120670995670995
centroid,27,noise,0.2,5,0.383555828037211,0.41098484848484845
centroid,27,noise,0.2,6,0.40015659041394336,0.4217532467532467
centroid,27,noise,0.2,7,0.43257345491388044,0.45811688311688314
centroid,27,noise,0.2,8,0.43145867058910536,0.4444805194805194
centroid,27,noise,0.2,9,0.3735423116615067,0.399025974025974
centroid,27,noise,0.2,10,0.4172034217495358,0.4478354978354978
centroid,27,noise,0.2,11,0.3979660045836516,0.42288961038961037
centroid,27,noise,0.2,12,0.44471677559912853,0.47056277056277057
centroid,27,noise,0.2,13,0.4264514896867838,0.4466991341991342
centroid,27,noise,0.2,14,0.3870075607062205,0.42402597402597403
centroid,27,noise,0.2,15,0.418578061723223,0.44675324675324674
centroid,27,noise,0.2,16,0.44522101097255523,0.4700757575757576
centroid,27,noise,0.2,17,0.4014619883040936,0.43647186147186146
centroid,27,noise,0.2,18,0.4074386102403344,0.4353896103896104
centroid,27,noise,0.2,19,0.38198507313163693,0.411525974025974
centroid,27,missing,0.05,0,0.435210346215781,0.4575757575757576
centroid,27,missing,0.05,1,0.43902186761229317,0.45752164502164505
centroid,27,missing,0.05,2,0.4245235742518351,0.44615800865800864
centroid,27,missing,0.05,3,0.3978354978354978,0.42234848484848486
centroid,27,missing,0.05,4,0.403404922297072,0.4353896103896104
centroid,27,missing,0.05,5,0.38284785545423844,0.41044372294372294
centroid,27,missing,0.05,6,0.4123147233201581,0.4337121212121212
centroid,27,missing,0.05,7,0.4269066825238482,0.4444805194805195
centroid,27,missing,0.05,8,0.40694444444444444,0.4337121212121212
centroid,27,missing,0.05,9,0.4094977912113462,0.4347943722943723
centroid,27,missing,0.05,10,0.4245358608559703,0.44675324675324674
centroid,27,missing,0.05,11,0.42313925112483797,0.44561688311688313
centroid,27,missing,0.05,12,0.415408615136876,0.43365800865800863
centroid,27,missing,0.05,13,0.3929112554112554,0.42234848484848486
centroid,27,missing,0.05,14,0.3944010268517465,0.42288961038961037
centroid,27,missing,0.05,15,0.40596616991278117,0.42007575757575755
centroid,27,missing,0.05,16,0.4291157184666209,0.44502164502164504
centroid,27,missing,0.05,17,0.4130729564553094,0.4342532467532467
centroid,27,missing,0.05,18,0.4364889039137385,0.4569805194805195
centroid,27,missing,0.05,19,0.42232142857142857,0.4467532467532468
centroid,27,missing,0.1,0,0.4531123047756612,0.46834415584415584
centroid,27,missing,0.1,1,0.4038961038961039,0.42175324675324677
centroid,27,missing,0.1,2,0.4330503308951585,0.45811688311688314
centroid,27,missing,0.1,3,0.37671451355661884,0.4121212121212121
centroid,27,missing,0.1,4,0.4123147233201581,0.4337121212121212
centroid,27,missing,0.1,5,0.3783344525832485,0.411525974025974
centroid,27,missing,0.1,6,0.3527910685805422,0.38825757575757575
centroid,27,missing,0.1,7,0.41947828226898,0.43365800865800863
centroid,27,missing,0.1,8,0.412987012987013,0.4342532467532467
centroid,27,missing,0.1,9,0.4208943076867605,0.43306277056277054
centroid,27,missing,0.1,10,0.3432656802579571,0.37575757575757573
centroid,27,missing,0.1,11,0.4413250148544266,0.457521645021645
centroid,27,missing,0.1,12,0.38953731690304577,0.41038961038961036
centroid,27,missing,0.1,13,0.44832698857944303,0.47002164502164506
centroid,27,missing,0.1,14,0.44085583919102234,0.45698051948051943
centroid,27,missing,0.1,15,0.4385567632850242,0.45752164502164505
centroid,27,missing,0.1,16,0.4484316852737905,0.47056277056277057
centroid,27,missing,0.1,17,0.4661950821773241,0.48079004329004327
centroid,27,missing,0.1,18,0.4707176853403269,0.48073593073593074
centroid,27,missing,0.1,19,0.4091060620916489,0.4342532467532467
knn,27,noise,0.05,0,0.6725270623366928,0.6773268398268398
knn,27,noise,0.05,1,0.6760683760683761,0.6779220779220779
knn,27,noise,0.05,2,0.6737736900780379,0.6779220779220779
knn,27,noise,0.05,3,0.6652389277389277,0.666017316017316
knn,27,noise,0.05,4,0.6658753384296863,0.6779220779220779
knn,27,noise,0.05,5,0.6942297690867485,0.7023268398268399
knn,27,noise,0.05,6,0.6844686968256761,0.6898268398268398
knn,27,noise,0.05,7,0.6495895408938888,0.6541125541125541
knn,27,noise,0.05,8,0.660199690977723,0.666017316017316
knn,27,noise,0.05,9,0.6581208545094324,0.666017316017316
knn,27,noise,0.05,10,0.6746124031007752,0.6785173160173159
knn,27,noise,0.05,11,0.7106700698233879,0.7136363636363636
knn,27,noise,0.05,12,0.6720029239766081,0.6785173160173159
knn,27,noise,0.05,13,0.6705459640242248,0.6779220779220779
knn,27,noise,0.05,14,0.695520779553445,0.7142316017316017
knn,27,noise,0.05,15,0.6881021756021757,0.690422077922078
knn,27,noise,0.05,16,0.6561341192469776,0.6660173160173161
knn,27,noise,0.05,17,0.6986764094029541,0.7023268398268399
knn,27,noise,0.05,18,0.6661533800855979,0.666612554112554
knn,27,noise,0.05,19,0.6613927738927738,0.666612554112554
knn,27,noise,0.1,0,0.684375588179936,0.7023268398268399
knn,27,noise,0.1,1,0.7011363636363637,0.7028679653679654
knn,27,noise,0.1,2,0.7283256745610934,0.7380411255411254
knn,27,noise,0.1,3,0.6758275261324042,0.678517316017316
knn,27,noise,0.1,4,0.6801752839796318,0.6904220779220779
knn,27,noise,0.1,5,0.713209219858156,0.7255952380952381
knn,27,noise,0.1,6,0.6962719298245614,0.7023268398268399
knn,27,noise,0.1,7,0.6641287963031606,0.678517316017316
knn,27,noise,0.1,8,0.725,0.7261363636363636
knn,27,noise,0.1,9,0.6915547930935702,0.7017857142857142
knn,27,noise,0.1,10,0.7106700698233879,0.7136363636363636
knn,27,noise,0.1,11,0.6801610527154005,0.6898268398268398
knn,27,noise,0.1,12,0.7452986538092923,0.7493506493506493
knn,27,noise,0.1,13,0.6967132505175984,0.7023268398268399
knn,27,noise,0.1,14,0.6848375470265533,0.6892316017316017
knn,27,noise,0.1,15,0.6971396509688012,0.7142316017316017
knn,27,noise,0.1,16,0.7199352665967573,0.7380411255411254
knn,27,noise,0.1,17,0.6730982432201944,0.6791125541125541
knn,27,noise,0.1,18,0.6746124031007752,0.6785173160173159
knn,27,noise,0.1,19,0.7,0.7017316017316018
knn,27,noise,0.2,0,0.6579099195378264,0.6671536796536797
knn,27,noise,0.2,1,0.7327279957582185,0.7375
knn,27,noise,0.2,2,0.6630371660859466,0.6660173160173161
knn,27,noise,0.2,3,0.7053759997908934,0.7142316017316017
knn,27,noise,0.2,4,0.7173643365132727,0.725
knn,27,noise,0.2,5,0.6953161719863734,0.7023268398268399
knn,27,noise,0.2,6,0.6810908084163898,0.6904220779220779
knn,27,noise,0.2,7,0.7080087904751307,0.7153138528138527
knn,27,noise,0.2,8,0.7182099448801463,0.7261363636363636
knn,27,noise,0.2,9,0.7541613041613042,0.7619047619047619
knn,27,noise,0.2,10,0.684850033687243,0.6903679653679653
knn,27,noise,0.2,11,0.7429253370742732,0.7488095238095238
knn,27,noise,0.2,12,0.6892410507078445,0.7023268398268399
knn,27,noise,0.2,13,0.6461968547494863,0.6517857142857143
knn,27,noise,0.2,14,0.7108115314637053,0.7261904761904762
knn,27,noise,0.2,15,0.7218455414219214,0.7266774891774892
